timestamp,ax,ay,az
3.995,-0.814,-0.628,-0.35
4.0,-0.743,-0.525,-0.346
4.005,-0.788,-0.683,-0.276
4.01,-0.845,-0.579,-0.205
4.015,-0.81,-0.518,-0.186
4.02,-0.79,-0.513,-0.21
4.025,-0.809,-0.459,-0.142
4.03,-0.702,-0.384,-0.103
4.035,-0.765,-0.408,-0.02
4.04,-0.775,-0.373,-0.162
4.045,-0.651,-0.394,-0.088
4.05,-0.7,-0.417,0.042
4.055,-0.649,-0.291,0.044
4.06,-0.725,-0.283,0.086
4.065,-0.632,-0.253,0.035
4.07,-0.566,-0.138,0.094
4.075,-0.526,-0.143,0.146
4.08,-0.444,-0.101,0.18
4.085,-0.365,0.015,0.199
4.09,-0.43,-0.065,0.228
4.095,-0.404,0.074,0.202
4.1,-0.265,0.024,0.268
4.105,-0.186,0.142,0.179
4.11,-0.179,0.164,0.257
4.115,-0.116,0.216,0.318
4.12,-0.199,0.267,0.375
4.125,0.007,0.271,0.31
4.13,0.002,0.274,0.354
4.135,0.067,0.321,0.382
4.14,0.152,0.361,0.357
4.145,0.203,0.427,0.437
4.15,0.315,0.492,0.356
4.155,0.271,0.417,0.352
4.16,0.251,0.453,0.393
4.165,0.325,0.495,0.446
4.17,0.482,0.565,0.443
4.175,0.519,0.62,0.483
4.18,0.511,0.542,0.418
4.185,0.485,0.541,0.345
4.19,0.574,0.564,0.37
4.195,0.587,0.618,0.371
4.2,0.636,0.593,0.337
4.205,0.767,0.639,0.349
4.21,0.715,0.537,0.341
4.215,0.786,0.669,0.263
4.22,0.812,0.63,0.339
4.225,0.751,0.522,0.283
4.23,0.811,0.56,0.216
4.235,0.874,0.521,0.234
4.24,0.799,0.487,0.282
4.245,0.761,0.554,0.24
4.25,0.832,0.531,0.183
4.255,0.713,0.457,0.104
4.26,0.84,0.379,0.142
4.265,0.753,0.416,0.061
4.27,0.724,0.381,0.08
4.275,0.704,0.344,0.04
4.28,0.684,0.219,0.034
4.285,0.607,0.28,0.003
4.29,0.692,0.197,-0.198
4.295,0.65,0.17,-0.167
4.3,0.632,0.191,-0.074
4.305,0.55,0.09,-0.106
4.31,0.479,0.092,-0.146
4.315,0.392,0.003,-0.16
4.32,0.429,-0.01,-0.262
4.325,0.366,-0.05,-0.195
4.33,0.333,-0.129,-0.165
4.335,0.205,-0.138,-0.288
4.34,0.171,-0.161,-0.309
4.345,0.148,-0.128,-0.299
4.35,0.086,-0.303,-0.385
4.355,-0.025,-0.286,-0.341
4.36,0.04,-0.331,-0.315
4.365,-0.048,-0.324,-0.345
4.37,-0.148,-0.454,-0.293
4.375,-0.176,-0.406,-0.438
4.38,-0.176,-0.475,-0.415
4.385,-0.261,-0.571,-0.357
4.39,-0.304,-0.664,-0.359
4.395,-0.441,-0.526,-0.326
4.4,-0.424,-0.48,-0.276
4.405,-0.504,-0.593,-0.384
4.41,-0.569,-0.563,-0.414
4.415,-0.66,-0.64,-0.404
4.42,-0.532,-0.58,-0.42
4.425,-0.596,-0.541,-0.32
4.43,-0.618,-0.582,-0.399
4.435,-0.681,-0.625,-0.404
4.44,-0.71,-0.613,-0.323
4.445,-0.786,-0.612,-0.303
4.45,-0.813,-0.557,-0.283
4.455,-0.768,-0.631,-0.265
4.46,-0.718,-0.615,-0.298
4.465,-0.761,-0.48,-0.284
4.47,-0.733,-0.469,-0.231
4.475,-0.76,-0.497,-0.1
4.48,-0.874,-0.573,-0.113
4.485,-0.683,-0.552,-0.136
4.49,-0.664,-0.425,-0.206
4.495,-0.761,-0.414,-0.006
4.5,-0.759,-0.345,-0.019
4.505,-0.614,-0.378,-0.016
4.51,-0.711,-0.388,0.047
4.515,-0.596,-0.263,0.048
4.52,-0.609,-0.196,0.075
4.525,-0.665,-0.141,0.037
4.53,-0.583,-0.183,0.105
4.535,-0.516,-0.261,0.107
4.54,-0.499,-0.055,0.193
4.545,-0.408,-0.067,0.251
4.55,-0.467,-0.014,0.16
4.555,-0.44,0.061,0.217
4.56,-0.202,0.057,0.21
4.565,-0.299,0.083,0.282
4.57,-0.236,0.182,0.342
4.575,-0.148,0.236,0.278
4.58,-0.175,0.246,0.395
4.585,0.011,0.311,0.298
4.59,-0.071,0.272,0.334
4.595,0.043,0.424,0.408
4.6,0.048,0.447,0.436
4.605,0.191,0.458,0.348
4.61,0.325,0.407,0.411
4.615,0.25,0.461,0.433
4.62,0.303,0.548,0.44
4.625,0.355,0.52,0.414
4.63,0.455,0.472,0.315
4.635,0.446,0.522,0.406
4.64,0.565,0.6,0.45
4.645,0.552,0.609,0.329
4.65,0.609,0.682,0.365
4.655,0.735,0.49,0.418
4.66,0.639,0.642,0.34
4.665,0.666,0.639,0.254
4.67,0.72,0.686,0.243
4.675,0.813,0.628,0.308
4.68,0.802,0.592,0.346
4.685,0.747,0.61,0.233
4.69,0.751,0.581,0.266
4.695,0.847,0.555,0.284
4.7,0.842,0.564,0.22
4.705,0.858,0.512,0.134
4.71,0.702,0.499,0.236
4.715,0.8,0.476,0.161
4.72,0.767,0.414,0.212
4.725,0.822,0.318,0.134
4.73,0.753,0.326,0.1
4.735,0.66,0.3,-0.089
4.74,0.676,0.246,-0.08
4.745,0.681,0.294,-0.102
4.75,0.573,0.158,-0.085
4.755,0.531,0.137,0.094
4.76,0.463,0.146,-0.141
4.765,0.454,0.09,-0.104
4.77,0.531,0.093,-0.184
4.775,0.392,0.044,-0.146
4.78,0.411,-0.084,-0.246
4.785,0.351,-0.027,-0.31
4.79,0.324,-0.075,-0.253
4.795,0.251,-0.167,-0.295
4.8,0.135,-0.166,-0.325
4.805,0.16,-0.243,-0.293
4.81,0.12,-0.289,-0.417
4.815,0.038,-0.267,-0.306
4.82,-0.005,-0.384,-0.336
4.825,-0.127,-0.456,-0.364
4.83,-0.123,-0.399,-0.384
4.835,-0.184,-0.421,-0.437
4.84,-0.27,-0.455,-0.343
4.845,-0.28,-0.587,-0.451
4.85,-0.377,-0.606,-0.457
4.855,-0.411,-0.495,-0.412
4.86,-0.37,-0.653,-0.485
4.865,-0.453,-0.541,-0.373
4.87,-0.541,-0.625,-0.38
4.875,-0.62,-0.57,-0.401
4.88,-0.594,-0.635,-0.286
4.885,-0.659,-0.54,-0.321
4.89,-0.709,-0.638,-0.311
4.895,-0.728,-0.564,-0.36
4.9,-0.731,-0.505,-0.35
4.905,-0.714,-0.641,-0.36
4.91,-0.758,-0.549,-0.365
4.915,-0.753,-0.591,-0.287
4.92,-0.841,-0.558,-0.225
4.925,-0.774,-0.496,-0.257
4.93,-0.791,-0.571,-0.156
4.935,-0.78,-0.563,-0.178
4.94,-0.822,-0.405,-0.192
4.945,-0.707,-0.541,0.046
4.95,-0.698,-0.434,-0.034
4.955,-0.795,-0.432,-0.048
4.96,-0.807,-0.396,-0.016
4.965,-0.727,-0.357,0.042
4.97,-0.827,-0.339,-0.046
4.975,-0.661,-0.321,0.019
4.98,-0.673,-0.253,0.022
4.985,-0.573,-0.217,0.063
4.99,-0.565,-0.094,0.11
4.995,-0.575,-0.074,0.138
5.0,-0.54,-0.011,0.049
5.005,-0.486,0.008,0.017
5.01,-0.354,0.031,0.317
5.015,-0.389,0.152,0.164
5.02,-0.336,0.202,0.243
5.025,-0.199,0.16,0.25
5.03,-0.286,0.215,0.287
5.035,-0.024,0.216,0.392
5.04,-0.09,0.326,0.391
5.045,-0.012,0.357,0.289
5.05,-0.071,0.319,0.411
5.055,0.129,0.277,0.354
5.06,0.161,0.406,0.337
5.065,0.228,0.426,0.363
5.07,0.287,0.385,0.395
5.075,0.325,0.461,0.462
5.08,0.38,0.519,0.43
5.085,0.422,0.471,0.385
5.09,0.389,0.615,0.369
5.095,0.433,0.606,0.385
5.1,0.564,0.521,0.367
5.105,0.589,0.672,0.37
5.11,0.573,0.612,0.321
5.115,0.657,0.547,0.409
5.12,0.718,0.679,0.408
5.125,0.669,0.633,0.386
5.13,0.682,0.551,0.289
5.135,0.721,0.59,0.417
5.14,0.769,0.605,0.348
5.145,0.872,0.551,0.315
5.15,0.784,0.568,0.272
5.155,0.815,0.482,0.141
5.16,0.777,0.504,0.162
5.165,0.771,0.462,0.255
5.17,0.781,0.493,0.15
5.175,0.784,0.469,0.165
5.18,0.742,0.34,0.202
5.185,0.82,0.439,0.073
5.19,0.807,0.386,0.114
5.195,0.609,0.322,0.103
5.2,0.699,0.326,0.041
5.205,0.688,0.343,0.012
5.21,0.634,0.286,-0.055
5.215,0.523,0.174,-0.092
5.22,0.529,0.133,-0.25
5.225,0.558,0.078,-0.076
5.23,0.469,0.043,-0.16
5.235,0.347,0.056,-0.125
5.24,0.417,-0.091,-0.188
5.245,0.311,-0.012,-0.199
5.25,0.274,-0.17,-0.212
5.255,0.192,-0.132,-0.211
5.26,0.145,-0.185,-0.294
5.265,0.062,-0.17,-0.283
5.27,0.051,-0.186,-0.219
5.275,-0.024,-0.264,-0.36
5.28,-0.038,-0.373,-0.296
5.285,-0.1,-0.382,-0.43
5.29,-0.153,-0.49,-0.284
5.295,-0.15,-0.471,-0.344
5.3,-0.306,-0.44,-0.36
5.305,-0.251,-0.488,-0.368
5.31,-0.239,-0.485,-0.439
5.315,-0.458,-0.521,-0.431
5.32,-0.451,-0.581,-0.277
5.325,-0.494,-0.509,-0.335
5.33,-0.602,-0.516,-0.379
5.335,-0.482,-0.556,-0.404
5.34,-0.671,-0.573,-0.376
5.345,-0.638,-0.637,-0.338
5.35,-0.676,-0.617,-0.385
5.355,-0.746,-0.615,-0.325
5.36,-0.683,-0.547,-0.285
5.365,-0.72,-0.628,-0.353
5.37,-0.857,-0.609,-0.33
5.375,-0.793,-0.616,-0.271
5.38,-0.722,-0.533,-0.104
5.385,-0.836,-0.573,-0.28
5.39,-0.809,-0.566,-0.225
5.395,-0.785,-0.533,-0.138
5.4,-0.814,-0.432,-0.155
5.405,-0.808,-0.433,-0.109
5.41,-0.775,-0.42,-0.095
5.415,-0.702,-0.356,-0.051
5.42,-0.658,-0.288,0.044
5.425,-0.729,-0.297,-0.03
5.43,-0.737,-0.316,0.034
5.435,-0.604,-0.24,-0.0
5.44,-0.604,-0.213,0.05
5.445,-0.654,-0.228,0.05
5.45,-0.496,-0.233,0.113
5.455,-0.571,-0.09,0.121
5.46,-0.482,-0.08,0.171
5.465,-0.327,0.009,0.187
5.47,-0.326,-0.021,0.305
5.475,-0.31,0.052,0.303
5.48,-0.256,0.079,0.302
5.485,-0.179,0.127,0.327
5.49,-0.151,0.222,0.249
5.495,-0.083,0.209,0.372
5.5,-0.094,0.206,0.291
5.505,-0.022,0.357,0.358
5.51,0.064,0.289,0.316
5.515,0.076,0.303,0.426
5.52,0.163,0.311,0.375
5.525,0.22,0.423,0.363
5.53,0.232,0.528,0.362
5.535,0.361,0.488,0.502
5.54,0.385,0.515,0.462
5.545,0.477,0.558,0.433
5.55,0.483,0.563,0.358
5.555,0.514,0.554,0.243
5.56,0.518,0.573,0.446
5.565,0.656,0.606,0.335
5.57,0.646,0.549,0.341
5.575,0.667,0.562,0.377
5.58,0.71,0.557,0.351
5.585,0.744,0.474,0.36
5.59,0.745,0.609,0.35
5.595,0.772,0.519,0.307
5.6,0.733,0.516,0.231
5.605,0.781,0.631,0.292
5.61,0.818,0.521,0.189
5.615,0.792,0.67,0.172
5.62,0.782,0.621,0.176
5.625,0.74,0.474,0.179
5.63,0.789,0.495,0.231
5.635,0.764,0.471,0.032
5.64,0.754,0.372,0.059
5.645,0.642,0.426,0.072
5.65,0.713,0.414,0.091
5.655,0.688,0.349,-0.03
5.66,0.7,0.259,-0.005
5.665,0.591,0.327,0.065
5.67,0.634,0.142,-0.015
5.675,0.571,0.273,-0.056
5.68,0.514,0.149,-0.128
5.685,0.484,0.182,-0.145
5.69,0.354,0.032,-0.225
5.695,0.357,0.061,-0.144
5.7,0.346,-0.017,-0.296
5.705,0.361,-0.017,-0.202
5.71,0.327,-0.161,-0.272
5.715,0.15,-0.123,-0.31
5.72,0.156,-0.235,-0.294
5.725,0.071,-0.226,-0.354
5.73,0.084,-0.212,-0.359
5.735,0.05,-0.287,-0.359
5.74,0.033,-0.256,-0.36
5.745,-0.115,-0.461,-0.347
5.75,-0.156,-0.34,-0.411
5.755,-0.297,-0.441,-0.382
5.76,-0.296,-0.508,-0.306
5.765,-0.318,-0.441,-0.407
5.77,-0.414,-0.494,-0.369
5.775,-0.494,-0.473,-0.371
5.78,-0.471,-0.532,-0.482
5.785,-0.472,-0.527,-0.331
5.79,-0.625,-0.55,-0.435
5.795,-0.671,-0.53,-0.485
5.8,-0.607,-0.628,-0.448
5.805,-0.606,-0.558,-0.41
5.81,-0.652,-0.575,-0.351
5.815,-0.624,-0.489,-0.359
5.82,-0.652,-0.624,-0.299
5.825,-0.808,-0.613,-0.309
5.83,-0.723,-0.644,-0.239
5.835,-0.841,-0.516,-0.256
5.84,-0.832,-0.53,-0.218
5.845,-0.834,-0.545,-0.184
5.85,-0.805,-0.532,-0.178
5.855,-0.857,-0.485,-0.085
5.86,-0.793,-0.447,-0.171
5.865,-0.813,-0.41,-0.076
5.87,-0.818,-0.404,-0.053
5.875,-0.84,-0.486,-0.069
5.88,-0.69,-0.34,-0.06
5.885,-0.702,-0.384,-0.069
5.89,-0.71,-0.293,-0.008
5.895,-0.726,-0.312,0.165
5.9,-0.742,-0.224,0.009
5.905,-0.562,-0.12,0.177
5.91,-0.51,-0.175,0.111
5.915,-0.404,-0.016,0.226
5.92,-0.414,-0.056,0.198
5.925,-0.422,-0.003,0.233
5.93,-0.428,0.054,0.278
5.935,-0.355,-0.06,0.274
5.94,-0.143,0.035,0.379
5.945,-0.289,0.161,0.304
5.95,-0.157,0.285,0.391
5.955,-0.127,0.278,0.309
5.96,-0.041,0.251,0.364
5.965,0.008,0.279,0.376
5.97,0.016,0.36,0.256
5.975,0.164,0.275,0.431
5.98,0.173,0.508,0.406
5.985,0.31,0.53,0.481
5.99,0.354,0.54,0.358
5.995,0.324,0.589,0.381
6.0,0.422,0.557,0.476
6.005,0.399,0.607,0.454
6.01,0.491,0.594,0.423
6.015,0.429,0.61,0.36
6.02,0.576,0.624,0.453
6.025,0.713,0.656,0.401
6.03,0.605,0.483,0.378
6.035,0.774,0.596,0.347
6.04,0.65,0.551,0.415
6.045,0.735,0.616,0.337
6.05,0.745,0.554,0.265
6.055,0.776,0.564,0.3
6.06,0.78,0.623,0.273
6.065,0.872,0.584,0.272
6.07,0.822,0.489,0.283
6.075,0.815,0.473,0.182
6.08,0.735,0.589,0.214
6.085,0.791,0.442,0.066
6.09,0.75,0.486,0.126
6.095,0.78,0.415,0.17
6.1,0.694,0.396,0.092
6.105,0.787,0.391,0.024
6.11,0.739,0.276,-0.004
6.115,0.676,0.345,0.096
6.12,0.672,0.274,-0.064
6.125,0.555,0.28,-0.005
6.13,0.576,0.224,-0.11
6.135,0.58,0.235,-0.094
6.14,0.58,0.182,-0.19
6.145,0.498,0.037,-0.173
6.15,0.373,0.045,-0.152
6.155,0.441,-0.021,-0.212
6.16,0.316,-0.037,-0.122
6.165,0.345,-0.069,-0.282
6.17,0.233,-0.122,-0.338
6.175,0.181,-0.148,-0.352
6.18,0.157,-0.235,-0.375
6.185,0.064,-0.194,-0.285
6.19,0.002,-0.366,-0.386
6.195,0.006,-0.296,-0.385
6.2,-0.064,-0.378,-0.303
6.205,-0.05,-0.435,-0.426
6.21,-0.078,-0.335,-0.399
6.215,-0.228,-0.445,-0.397
6.22,-0.261,-0.41,-0.32
6.225,-0.417,-0.454,-0.413
6.23,-0.46,-0.503,-0.453
6.235,-0.475,-0.57,-0.285
6.24,-0.588,-0.52,-0.348
6.245,-0.593,-0.564,-0.396
6.25,-0.485,-0.592,-0.425
6.255,-0.614,-0.511,-0.322
6.26,-0.631,-0.631,-0.444
6.265,-0.756,-0.595,-0.39
6.27,-0.843,-0.636,-0.382
6.275,-0.717,-0.598,-0.352
6.28,-0.79,-0.672,-0.273
6.285,-0.77,-0.582,-0.314
6.29,-0.719,-0.625,-0.29
6.295,-0.782,-0.536,-0.301
6.3,-0.741,-0.568,-0.209
6.305,-0.806,-0.507,-0.303
6.31,-0.801,-0.514,-0.187
6.315,-0.769,-0.509,-0.076
6.32,-0.787,-0.472,-0.089
6.325,-0.738,-0.485,-0.149
6.33,-0.683,-0.363,-0.08
6.335,-0.695,-0.354,-0.015
6.34,-0.721,-0.331,-0.059
6.345,-0.628,-0.337,-0.011
6.35,-0.678,-0.258,0.041
6.355,-0.745,-0.225,0.084
6.36,-0.52,-0.197,0.102
6.365,-0.595,-0.194,0.108
6.37,-0.43,-0.029,0.072
6.375,-0.508,-0.037,0.081
6.38,-0.46,0.001,0.171
6.385,-0.415,-0.011,0.205
6.39,-0.321,0.051,0.265
6.395,-0.266,0.043,0.21
6.4,-0.317,0.174,0.245
6.405,-0.159,0.115,0.347
6.41,-0.16,0.219,0.293
6.415,-0.062,0.26,0.438
6.42,-0.054,0.165,0.389
6.425,0.071,0.334,0.378
6.43,0.063,0.327,0.329
6.435,0.17,0.416,0.452
6.44,0.147,0.468,0.38
6.445,0.193,0.414,0.352
6.45,0.247,0.515,0.391
6.455,0.398,0.428,0.45
6.46,0.45,0.422,0.366
6.465,0.436,0.485,0.387
6.47,0.433,0.569,0.354
6.475,0.575,0.554,0.41
6.48,0.575,0.622,0.335
6.485,0.593,0.591,0.312
6.49,0.658,0.584,0.377
6.495,0.575,0.571,0.279
6.5,0.587,0.629,0.245
6.505,0.719,0.601,0.319
6.51,0.731,0.553,0.281
6.515,0.794,0.678,0.263
6.52,0.694,0.562,0.27
6.525,0.836,0.57,0.215
6.53,0.769,0.547,0.206
6.535,0.798,0.455,0.245
6.54,0.847,0.545,0.138
6.545,0.844,0.438,0.096
6.55,0.742,0.488,0.152
6.555,0.797,0.432,0.149
6.56,0.856,0.348,0.111
6.565,0.721,0.336,0.066
6.57,0.743,0.346,-0.082
6.575,0.637,0.277,-0.013
6.58,0.629,0.28,-0.002
6.585,0.583,0.222,-0.085
6.59,0.658,0.069,-0.06
6.595,0.497,0.146,-0.012
6.6,0.593,0.195,-0.041
6.605,0.504,-0.07,-0.164
6.61,0.419,0.01,-0.058
6.615,0.353,0.03,-0.238
6.62,0.309,-0.042,-0.148
6.625,0.233,-0.114,-0.281
6.63,0.265,-0.138,-0.372
6.635,0.271,-0.218,-0.305
6.64,0.156,-0.258,-0.391
6.645,0.064,-0.214,-0.341
6.65,-0.051,-0.279,-0.401
6.655,-0.048,-0.343,-0.317
6.66,-0.146,-0.375,-0.481
6.665,-0.07,-0.489,-0.363
6.67,-0.171,-0.409,-0.413
6.675,-0.229,-0.411,-0.337
6.68,-0.326,-0.486,-0.34
6.685,-0.4,-0.527,-0.427
6.69,-0.409,-0.499,-0.332
6.695,-0.464,-0.625,-0.284
6.7,-0.406,-0.617,-0.43
6.705,-0.426,-0.574,-0.435
6.71,-0.547,-0.589,-0.403
6.715,-0.525,-0.594,-0.304
6.72,-0.621,-0.525,-0.445
6.725,-0.668,-0.543,-0.332
6.73,-0.826,-0.514,-0.394
6.735,-0.653,-0.626,-0.37
6.74,-0.78,-0.585,-0.346
6.745,-0.784,-0.6,-0.291
6.75,-0.683,-0.535,-0.293
6.755,-0.721,-0.531,-0.196
6.76,-0.763,-0.562,-0.202
6.765,-0.803,-0.529,-0.276
6.77,-0.834,-0.503,-0.177
6.775,-0.815,-0.531,-0.129
6.78,-0.738,-0.454,-0.122
6.785,-0.825,-0.441,-0.077
6.79,-0.863,-0.466,-0.041
6.795,-0.747,-0.371,-0.022
6.8,-0.751,-0.421,0.028
6.805,-0.603,-0.345,-0.007
6.81,-0.711,-0.239,0.138
6.815,-0.654,-0.29,0.019
6.82,-0.571,-0.199,0.028
6.825,-0.537,-0.147,0.054
6.83,-0.538,-0.181,0.149
6.835,-0.468,-0.114,0.175
6.84,-0.341,0.001,0.145
6.845,-0.345,0.008,0.236
6.85,-0.308,0.074,0.153
6.855,-0.303,0.097,0.202
6.86,-0.118,0.169,0.267
6.865,-0.119,0.183,0.348
6.87,-0.148,0.232,0.287
6.875,-0.029,0.221,0.234
6.88,-0.095,0.361,0.391
6.885,0.016,0.296,0.355
6.89,0.102,0.391,0.409
6.895,0.286,0.346,0.381
6.9,0.208,0.43,0.33
6.905,0.207,0.409,0.377
6.91,0.274,0.511,0.291
6.915,0.314,0.407,0.355
6.92,0.414,0.555,0.432
6.925,0.559,0.537,0.363
6.93,0.504,0.516,0.395
6.935,0.43,0.519,0.416
6.94,0.595,0.58,0.364
6.945,0.579,0.556,0.378
6.95,0.615,0.688,0.438
6.955,0.699,0.585,0.335
6.96,0.695,0.581,0.355
6.965,0.749,0.615,0.329
6.97,0.819,0.536,0.311
6.975,0.669,0.513,0.263
6.98,0.738,0.553,0.376
6.985,0.751,0.583,0.232
6.99,0.809,0.455,0.19
6.995,0.858,0.51,0.196
7.0,0.793,0.492,0.261
7.005,0.847,0.467,0.083
7.01,0.805,0.433,0.113
7.015,0.724,0.512,0.136
7.02,0.751,0.444,0.092
7.025,0.768,0.325,0.129
7.03,0.768,0.323,-0.011
7.035,0.602,0.35,-0.076
7.04,0.737,0.401,-0.034
7.045,0.646,0.142,-0.157
7.05,0.537,0.23,-0.143
7.055,0.542,0.143,-0.164
7.06,0.515,0.063,-0.12
7.065,0.492,0.138,-0.095
7.07,0.43,-0.034,-0.168
7.075,0.404,-0.055,-0.215
7.08,0.186,-0.102,-0.267
7.085,0.233,-0.04,-0.296
7.09,0.306,-0.197,-0.285
7.095,0.21,-0.196,-0.268
7.1,0.132,-0.282,-0.431
7.105,0.011,-0.173,-0.259
7.11,0.006,-0.3,-0.34
7.115,-0.035,-0.322,-0.372
7.12,-0.09,-0.368,-0.354
7.125,-0.084,-0.449,-0.294
7.13,-0.111,-0.482,-0.359
7.135,-0.272,-0.464,-0.372
7.14,-0.312,-0.399,-0.421
7.145,-0.423,-0.595,-0.317
7.15,-0.399,-0.512,-0.393
7.155,-0.408,-0.485,-0.35
7.16,-0.48,-0.543,-0.457
7.165,-0.489,-0.507,-0.384
7.17,-0.568,-0.616,-0.346
7.175,-0.571,-0.626,-0.325
7.18,-0.723,-0.591,-0.293
7.185,-0.577,-0.57,-0.354
7.19,-0.779,-0.634,-0.313
7.195,-0.699,-0.677,-0.306
7.2,-0.659,-0.648,-0.346
7.205,-0.754,-0.461,-0.357
7.21,-0.71,-0.576,-0.352
7.215,-0.774,-0.568,-0.147
7.22,-0.766,-0.559,-0.221
7.225,-0.808,-0.47,-0.286
7.23,-0.719,-0.47,-0.139
7.235,-0.837,-0.539,-0.197
7.24,-0.682,-0.389,-0.218
7.245,-0.768,-0.41,-0.017
7.25,-0.659,-0.357,-0.084
7.255,-0.756,-0.361,0.001
7.26,-0.702,-0.359,0.067
7.265,-0.652,-0.264,0.019
7.27,-0.739,-0.281,0.021
7.275,-0.691,-0.207,0.095
7.28,-0.511,-0.163,0.153
7.285,-0.652,-0.211,0.076
7.29,-0.508,-0.08,0.118
7.295,-0.423,-0.072,0.197
7.3,-0.335,0.041,0.1
7.305,-0.336,0.06,0.267
7.31,-0.356,0.175,0.212
7.315,-0.203,0.122,0.298
7.32,-0.248,0.053,0.274
7.325,-0.111,0.171,0.255
7.33,-0.23,0.258,0.326
7.335,-0.083,0.414,0.361
7.34,0.018,0.328,0.384
7.345,0.107,0.368,0.316
7.35,0.08,0.333,0.383
7.355,0.191,0.458,0.379
7.36,0.311,0.418,0.354
7.365,0.281,0.359,0.359
7.37,0.273,0.579,0.325
7.375,0.319,0.532,0.373
7.38,0.37,0.521,0.381
7.385,0.419,0.421,0.375
7.39,0.511,0.612,0.376
7.395,0.505,0.643,0.377
7.4,0.638,0.639,0.446
7.405,0.6,0.63,0.442
7.41,0.61,0.619,0.297
7.415,0.677,0.622,0.341
7.42,0.677,0.559,0.377
7.425,0.772,0.564,0.33
7.43,0.74,0.564,0.293
7.435,0.819,0.654,0.251
7.44,0.809,0.628,0.298
7.445,0.812,0.585,0.168
7.45,0.83,0.534,0.29
7.455,0.822,0.526,0.179
7.46,0.798,0.558,0.223
7.465,0.71,0.378,0.151
7.47,0.706,0.534,0.066
7.475,0.737,0.392,0.224
7.48,0.772,0.471,0.13
7.485,0.822,0.387,0.024
7.49,0.735,0.351,-0.054
7.495,0.687,0.284,0.033
7.5,0.612,0.217,-0.077
7.505,0.556,0.136,-0.105
7.51,0.56,0.181,-0.095
7.515,0.515,0.145,-0.118
7.52,0.496,0.08,-0.142
7.525,0.398,0.089,-0.153
7.53,0.404,0.026,-0.149
7.535,0.343,0.053,-0.191
7.54,0.337,-0.028,-0.193
7.545,0.253,-0.154,-0.212
7.55,0.241,-0.191,-0.243
7.555,0.105,-0.177,-0.272
7.56,0.07,-0.256,-0.341
7.565,0.048,-0.363,-0.304
7.57,-0.073,-0.354,-0.312
7.575,-0.084,-0.329,-0.302
7.58,-0.085,-0.383,-0.417
7.585,-0.251,-0.454,-0.361
7.59,-0.259,-0.413,-0.312
7.595,-0.416,-0.395,-0.492
7.6,-0.333,-0.544,-0.46
7.605,-0.354,-0.542,-0.389
7.61,-0.426,-0.514,-0.399
7.615,-0.439,-0.579,-0.426
7.62,-0.525,-0.5,-0.311
7.625,-0.614,-0.559,-0.369
7.63,-0.599,-0.605,-0.391
7.635,-0.621,-0.61,-0.349
7.64,-0.699,-0.633,-0.345
7.645,-0.696,-0.573,-0.312
7.65,-0.731,-0.613,-0.313
7.655,-0.756,-0.558,-0.347
7.66,-0.722,-0.56,-0.251
7.665,-0.689,-0.553,-0.333
7.67,-0.742,-0.541,-0.271
7.675,-0.793,-0.459,-0.266
7.68,-0.826,-0.526,-0.206
7.685,-0.721,-0.496,-0.208
7.69,-0.836,-0.551,-0.172
7.695,-0.774,-0.545,-0.176
7.7,-0.794,-0.357,-0.081
7.705,-0.721,-0.421,-0.047
7.71,-0.763,-0.322,-0.113
7.715,-0.71,-0.35,0.001
7.72,-0.715,-0.369,0.004
7.725,-0.613,-0.194,0.029
7.73,-0.579,-0.231,0.051
7.735,-0.59,-0.189,0.042
7.74,-0.6,-0.181,0.099
7.745,-0.539,-0.063,0.097
7.75,-0.413,0.005,0.11
7.755,-0.489,-0.113,0.22
7.76,-0.437,0.01,0.238
7.765,-0.336,-0.005,0.245
7.77,-0.316,0.071,0.191
7.775,-0.288,0.073,0.218
7.78,-0.225,0.216,0.32
7.785,-0.109,0.14,0.287
7.79,-0.114,0.19,0.313
7.795,-0.052,0.206,0.364
7.8,0.034,0.34,0.347
7.805,0.135,0.418,0.353
7.81,0.107,0.345,0.454
7.815,0.176,0.528,0.401
7.82,0.296,0.435,0.367
7.825,0.33,0.469,0.423
7.83,0.41,0.423,0.384
7.835,0.43,0.604,0.388
7.84,0.409,0.568,0.304
7.845,0.52,0.625,0.407
7.85,0.479,0.513,0.458
7.855,0.515,0.586,0.422
7.86,0.609,0.58,0.4
7.865,0.683,0.629,0.313
7.87,0.706,0.668,0.366
7.875,0.685,0.511,0.324
7.88,0.83,0.541,0.301
7.885,0.821,0.63,0.444
7.89,0.756,0.614,0.244
7.895,0.807,0.557,0.259
7.9,0.77,0.61,0.252
7.905,0.823,0.576,0.216
7.91,0.777,0.502,0.205
7.915,0.755,0.548,0.134
7.92,0.754,0.562,0.198
7.925,0.77,0.427,0.123
7.93,0.77,0.413,0.119
7.935,0.815,0.313,0.069
7.94,0.685,0.454,0.075
7.945,0.781,0.364,0.014
7.95,0.691,0.326,-0.005
7.955,0.625,0.227,-0.123
7.96,0.653,0.22,-0.039
7.965,0.585,0.242,-0.058
7.97,0.646,0.175,-0.059
7.975,0.518,0.09,-0.16
7.98,0.469,0.1,-0.138
7.985,0.485,0.142,-0.193
7.99,0.326,0.057,-0.26
7.995,0.294,0.015,-0.09
